graph_assertion_id_a,graph_assertion_id_b,setup_a,setup_b,first_seen_version
e5_llama::TRAM2::RAG::tram2_19__s196::T1070.004,gteqwen_mistral::TRAM2::RAG::tram2_19__s196::T1070.004,e5_llama,gteqwen_mistral,v4.0
e5_llama::TRAM2::RAG::tram2_19__s196::T1070.004,gteqwen_phi35::TRAM2::RAG::tram2_19__s196::T1070.004,e5_llama,gteqwen_phi35,v6.0
e5_mistral::TRAM2::RAG::tram2_19__s196::T1070.004,e5_phi35::TRAM2::RAG::tram2_19__s196::T1070.004,e5_mistral,e5_phi35,v5.0
e5_mistral::TRAM2::RAG::tram2_19__s196::T1070.004,gteqwen_llama::TRAM2::RAG::tram2_19__s196::T1070.004,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG::tram2_19__s196::T1070.004,gteqwen_mistral::TRAM2::RAG::tram2_19__s196::T1070.004,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_19__s196::T1070.004,gteqwen_phi35::TRAM2::RAG::tram2_19__s196::T1070.004,e5_mistral,gteqwen_phi35,v6.0
e5_phi35::TRAM2::RAG::tram2_19__s196::T1070.004,gteqwen_llama::TRAM2::RAG::tram2_19__s196::T1070.004,e5_phi35,gteqwen_llama,v5.0
e5_phi35::TRAM2::RAG::tram2_19__s196::T1070.004,gteqwen_mistral::TRAM2::RAG::tram2_19__s196::T1070.004,e5_phi35,gteqwen_mistral,v5.0
e5_phi35::TRAM2::RAG::tram2_19__s196::T1070.004,gteqwen_phi35::TRAM2::RAG::tram2_19__s196::T1070.004,e5_phi35,gteqwen_phi35,v6.0
gteqwen_llama::TRAM2::RAG::tram2_19__s196::T1070.004,gteqwen_mistral::TRAM2::RAG::tram2_19__s196::T1070.004,gteqwen_llama,gteqwen_mistral,v3.0
gteqwen_llama::TRAM2::RAG::tram2_19__s196::T1070.004,gteqwen_phi35::TRAM2::RAG::tram2_19__s196::T1070.004,gteqwen_llama,gteqwen_phi35,v6.0
gteqwen_mistral::TRAM2::RAG::tram2_19__s196::T1070.004,gteqwen_phi35::TRAM2::RAG::tram2_19__s196::T1070.004,gteqwen_mistral,gteqwen_phi35,v6.0
e5_llama::TRAM2::RAG::tram2_19__s197::T1070.004,e5_mistral::TRAM2::RAG::tram2_19__s197::T1070.004,e5_llama,e5_mistral,v4.0
e5_llama::TRAM2::RAG::tram2_19__s197::T1070.004,e5_phi35::TRAM2::RAG::tram2_19__s197::T1070.004,e5_llama,e5_phi35,v5.0
e5_llama::TRAM2::RAG::tram2_19__s197::T1070.004,gteqwen_llama::TRAM2::RAG::tram2_19__s197::T1070.004,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG::tram2_19__s197::T1070.004,gteqwen_mistral::TRAM2::RAG::tram2_19__s197::T1070.004,e5_llama,gteqwen_mistral,v4.0
e5_mistral::TRAM2::RAG::tram2_19__s197::T1070.004,e5_phi35::TRAM2::RAG::tram2_19__s197::T1070.004,e5_mistral,e5_phi35,v5.0
e5_mistral::TRAM2::RAG::tram2_19__s197::T1070.004,gteqwen_llama::TRAM2::RAG::tram2_19__s197::T1070.004,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG::tram2_19__s197::T1070.004,gteqwen_mistral::TRAM2::RAG::tram2_19__s197::T1070.004,e5_mistral,gteqwen_mistral,v3.0
e5_phi35::TRAM2::RAG::tram2_19__s197::T1070.004,gteqwen_llama::TRAM2::RAG::tram2_19__s197::T1070.004,e5_phi35,gteqwen_llama,v5.0
e5_phi35::TRAM2::RAG::tram2_19__s197::T1070.004,gteqwen_mistral::TRAM2::RAG::tram2_19__s197::T1070.004,e5_phi35,gteqwen_mistral,v5.0
gteqwen_llama::TRAM2::RAG::tram2_19__s197::T1070.004,gteqwen_mistral::TRAM2::RAG::tram2_19__s197::T1070.004,gteqwen_llama,gteqwen_mistral,v3.0
e5_llama::TRAM2::RAG::tram2_19__s198::T1112,e5_mistral::TRAM2::RAG::tram2_19__s198::T1112,e5_llama,e5_mistral,v4.0
e5_llama::TRAM2::RAG::tram2_19__s198::T1112,gteqwen_llama::TRAM2::RAG::tram2_19__s198::T1112,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG::tram2_19__s198::T1112,gteqwen_mistral::TRAM2::RAG::tram2_19__s198::T1112,e5_llama,gteqwen_mistral,v4.0
e5_llama::TRAM2::RAG::tram2_19__s198::T1112,gteqwen_phi35::TRAM2::RAG::tram2_19__s198::T1112,e5_llama,gteqwen_phi35,v6.0
e5_mistral::TRAM2::RAG::tram2_19__s198::T1112,gteqwen_llama::TRAM2::RAG::tram2_19__s198::T1112,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG::tram2_19__s198::T1112,gteqwen_mistral::TRAM2::RAG::tram2_19__s198::T1112,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_19__s198::T1112,gteqwen_phi35::TRAM2::RAG::tram2_19__s198::T1112,e5_mistral,gteqwen_phi35,v6.0
gteqwen_llama::TRAM2::RAG::tram2_19__s198::T1112,gteqwen_mistral::TRAM2::RAG::tram2_19__s198::T1112,gteqwen_llama,gteqwen_mistral,v3.0
gteqwen_llama::TRAM2::RAG::tram2_19__s198::T1112,gteqwen_phi35::TRAM2::RAG::tram2_19__s198::T1112,gteqwen_llama,gteqwen_phi35,v6.0
gteqwen_mistral::TRAM2::RAG::tram2_19__s198::T1112,gteqwen_phi35::TRAM2::RAG::tram2_19__s198::T1112,gteqwen_mistral,gteqwen_phi35,v6.0
e5_llama::TRAM2::RAG::tram2_19__s199::T1027,gteqwen_llama::TRAM2::RAG::tram2_19__s199::T1027,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG::tram2_19__s199::T1027,gteqwen_mistral::TRAM2::RAG::tram2_19__s199::T1027,e5_llama,gteqwen_mistral,v4.0
e5_llama::TRAM2::RAG::tram2_19__s199::T1027,gteqwen_phi35::TRAM2::RAG::tram2_19__s199::T1027,e5_llama,gteqwen_phi35,v6.0
gteqwen_llama::TRAM2::RAG::tram2_19__s199::T1027,gteqwen_mistral::TRAM2::RAG::tram2_19__s199::T1027,gteqwen_llama,gteqwen_mistral,v3.0
gteqwen_llama::TRAM2::RAG::tram2_19__s199::T1027,gteqwen_phi35::TRAM2::RAG::tram2_19__s199::T1027,gteqwen_llama,gteqwen_phi35,v6.0
gteqwen_mistral::TRAM2::RAG::tram2_19__s199::T1027,gteqwen_phi35::TRAM2::RAG::tram2_19__s199::T1027,gteqwen_mistral,gteqwen_phi35,v6.0
e5_llama::TRAM2::RAG::tram2_19__s200::T1027,e5_mistral::TRAM2::RAG::tram2_19__s200::T1027,e5_llama,e5_mistral,v4.0
e5_llama::TRAM2::RAG::tram2_19__s200::T1027,gteqwen_mistral::TRAM2::RAG::tram2_19__s200::T1027,e5_llama,gteqwen_mistral,v4.0
e5_mistral::TRAM2::RAG::tram2_19__s200::T1027,gteqwen_mistral::TRAM2::RAG::tram2_19__s200::T1027,e5_mistral,gteqwen_mistral,v3.0
e5_llama::TRAM2::RAG::tram2_19__s201::T1027,e5_phi35::TRAM2::RAG::tram2_19__s201::T1027,e5_llama,e5_phi35,v5.0
e5_llama::TRAM2::RAG::tram2_19__s201::T1027,gteqwen_llama::TRAM2::RAG::tram2_19__s201::T1027,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG::tram2_19__s201::T1027,gteqwen_mistral::TRAM2::RAG::tram2_19__s201::T1027,e5_llama,gteqwen_mistral,v4.0
e5_llama::TRAM2::RAG::tram2_19__s201::T1027,gteqwen_phi35::TRAM2::RAG::tram2_19__s201::T1027,e5_llama,gteqwen_phi35,v6.0
e5_phi35::TRAM2::RAG::tram2_19__s201::T1027,gteqwen_llama::TRAM2::RAG::tram2_19__s201::T1027,e5_phi35,gteqwen_llama,v5.0
e5_phi35::TRAM2::RAG::tram2_19__s201::T1027,gteqwen_mistral::TRAM2::RAG::tram2_19__s201::T1027,e5_phi35,gteqwen_mistral,v5.0
e5_phi35::TRAM2::RAG::tram2_19__s201::T1027,gteqwen_phi35::TRAM2::RAG::tram2_19__s201::T1027,e5_phi35,gteqwen_phi35,v6.0
gteqwen_llama::TRAM2::RAG::tram2_19__s201::T1027,gteqwen_mistral::TRAM2::RAG::tram2_19__s201::T1027,gteqwen_llama,gteqwen_mistral,v3.0
gteqwen_llama::TRAM2::RAG::tram2_19__s201::T1027,gteqwen_phi35::TRAM2::RAG::tram2_19__s201::T1027,gteqwen_llama,gteqwen_phi35,v6.0
gteqwen_mistral::TRAM2::RAG::tram2_19__s201::T1027,gteqwen_phi35::TRAM2::RAG::tram2_19__s201::T1027,gteqwen_mistral,gteqwen_phi35,v6.0
e5_llama::TRAM2::RAG::tram2_19__s202::T1041,gteqwen_llama::TRAM2::RAG::tram2_19__s202::T1041,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG::tram2_19__s203::T1055,e5_phi35::TRAM2::RAG::tram2_19__s203::T1055,e5_llama,e5_phi35,v5.0
e5_llama::TRAM2::RAG::tram2_19__s203::T1055,gteqwen_llama::TRAM2::RAG::tram2_19__s203::T1055,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG::tram2_19__s203::T1055,gteqwen_mistral::TRAM2::RAG::tram2_19__s203::T1055,e5_llama,gteqwen_mistral,v4.0
e5_llama::TRAM2::RAG::tram2_19__s203::T1055,gteqwen_phi35::TRAM2::RAG::tram2_19__s203::T1055,e5_llama,gteqwen_phi35,v6.0
e5_phi35::TRAM2::RAG::tram2_19__s203::T1055,gteqwen_llama::TRAM2::RAG::tram2_19__s203::T1055,e5_phi35,gteqwen_llama,v5.0
e5_phi35::TRAM2::RAG::tram2_19__s203::T1055,gteqwen_mistral::TRAM2::RAG::tram2_19__s203::T1055,e5_phi35,gteqwen_mistral,v5.0
e5_phi35::TRAM2::RAG::tram2_19__s203::T1055,gteqwen_phi35::TRAM2::RAG::tram2_19__s203::T1055,e5_phi35,gteqwen_phi35,v6.0
gteqwen_llama::TRAM2::RAG::tram2_19__s203::T1055,gteqwen_mistral::TRAM2::RAG::tram2_19__s203::T1055,gteqwen_llama,gteqwen_mistral,v3.0
gteqwen_llama::TRAM2::RAG::tram2_19__s203::T1055,gteqwen_phi35::TRAM2::RAG::tram2_19__s203::T1055,gteqwen_llama,gteqwen_phi35,v6.0
gteqwen_mistral::TRAM2::RAG::tram2_19__s203::T1055,gteqwen_phi35::TRAM2::RAG::tram2_19__s203::T1055,gteqwen_mistral,gteqwen_phi35,v6.0
e5_llama::TRAM2::RAG::tram2_19__s207::T1005,gteqwen_phi35::TRAM2::RAG::tram2_19__s207::T1005,e5_llama,gteqwen_phi35,v6.0
e5_llama::TRAM2::RAG::tram2_19__s209::T1083,e5_mistral::TRAM2::RAG::tram2_19__s209::T1083,e5_llama,e5_mistral,v4.0
e5_llama::TRAM2::RAG::tram2_19__s209::T1083,e5_phi35::TRAM2::RAG::tram2_19__s209::T1083,e5_llama,e5_phi35,v5.0
e5_llama::TRAM2::RAG::tram2_19__s209::T1083,gteqwen_llama::TRAM2::RAG::tram2_19__s209::T1083,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG::tram2_19__s209::T1083,gteqwen_mistral::TRAM2::RAG::tram2_19__s209::T1083,e5_llama,gteqwen_mistral,v4.0
e5_llama::TRAM2::RAG::tram2_19__s209::T1083,gteqwen_phi35::TRAM2::RAG::tram2_19__s209::T1083,e5_llama,gteqwen_phi35,v6.0
e5_mistral::TRAM2::RAG::tram2_19__s209::T1083,e5_phi35::TRAM2::RAG::tram2_19__s209::T1083,e5_mistral,e5_phi35,v5.0
e5_mistral::TRAM2::RAG::tram2_19__s209::T1083,gteqwen_llama::TRAM2::RAG::tram2_19__s209::T1083,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG::tram2_19__s209::T1083,gteqwen_mistral::TRAM2::RAG::tram2_19__s209::T1083,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_19__s209::T1083,gteqwen_phi35::TRAM2::RAG::tram2_19__s209::T1083,e5_mistral,gteqwen_phi35,v6.0
e5_phi35::TRAM2::RAG::tram2_19__s209::T1083,gteqwen_llama::TRAM2::RAG::tram2_19__s209::T1083,e5_phi35,gteqwen_llama,v5.0
e5_phi35::TRAM2::RAG::tram2_19__s209::T1083,gteqwen_mistral::TRAM2::RAG::tram2_19__s209::T1083,e5_phi35,gteqwen_mistral,v5.0
e5_phi35::TRAM2::RAG::tram2_19__s209::T1083,gteqwen_phi35::TRAM2::RAG::tram2_19__s209::T1083,e5_phi35,gteqwen_phi35,v6.0
gteqwen_llama::TRAM2::RAG::tram2_19__s209::T1083,gteqwen_mistral::TRAM2::RAG::tram2_19__s209::T1083,gteqwen_llama,gteqwen_mistral,v3.0
gteqwen_llama::TRAM2::RAG::tram2_19__s209::T1083,gteqwen_phi35::TRAM2::RAG::tram2_19__s209::T1083,gteqwen_llama,gteqwen_phi35,v6.0
gteqwen_mistral::TRAM2::RAG::tram2_19__s209::T1083,gteqwen_phi35::TRAM2::RAG::tram2_19__s209::T1083,gteqwen_mistral,gteqwen_phi35,v6.0
e5_llama::TRAM2::RAG::tram2_19__s21::T1566.001,e5_mistral::TRAM2::RAG::tram2_19__s21::T1566.001,e5_llama,e5_mistral,v4.0
e5_llama::TRAM2::RAG::tram2_19__s21::T1566.001,gteqwen_llama::TRAM2::RAG::tram2_19__s21::T1566.001,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG::tram2_19__s21::T1566.001,gteqwen_mistral::TRAM2::RAG::tram2_19__s21::T1566.001,e5_llama,gteqwen_mistral,v4.0
e5_mistral::TRAM2::RAG::tram2_19__s21::T1566.001,gteqwen_llama::TRAM2::RAG::tram2_19__s21::T1566.001,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG::tram2_19__s21::T1566.001,gteqwen_mistral::TRAM2::RAG::tram2_19__s21::T1566.001,e5_mistral,gteqwen_mistral,v3.0
gteqwen_llama::TRAM2::RAG::tram2_19__s21::T1566.001,gteqwen_mistral::TRAM2::RAG::tram2_19__s21::T1566.001,gteqwen_llama,gteqwen_mistral,v3.0
e5_llama::TRAM2::RAG::tram2_19__s210::T1083,e5_mistral::TRAM2::RAG::tram2_19__s210::T1083,e5_llama,e5_mistral,v4.0
e5_llama::TRAM2::RAG::tram2_19__s213::T1057,e5_mistral::TRAM2::RAG::tram2_19__s213::T1057,e5_llama,e5_mistral,v4.0
e5_llama::TRAM2::RAG::tram2_19__s213::T1057,gteqwen_llama::TRAM2::RAG::tram2_19__s213::T1057,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG::tram2_19__s213::T1057,gteqwen_mistral::TRAM2::RAG::tram2_19__s213::T1057,e5_llama,gteqwen_mistral,v4.0
e5_llama::TRAM2::RAG::tram2_19__s213::T1057,gteqwen_phi35::TRAM2::RAG::tram2_19__s213::T1057,e5_llama,gteqwen_phi35,v6.0
e5_mistral::TRAM2::RAG::tram2_19__s213::T1057,gteqwen_llama::TRAM2::RAG::tram2_19__s213::T1057,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG::tram2_19__s213::T1057,gteqwen_mistral::TRAM2::RAG::tram2_19__s213::T1057,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_19__s213::T1057,gteqwen_phi35::TRAM2::RAG::tram2_19__s213::T1057,e5_mistral,gteqwen_phi35,v6.0
gteqwen_llama::TRAM2::RAG::tram2_19__s213::T1057,gteqwen_mistral::TRAM2::RAG::tram2_19__s213::T1057,gteqwen_llama,gteqwen_mistral,v3.0
gteqwen_llama::TRAM2::RAG::tram2_19__s213::T1057,gteqwen_phi35::TRAM2::RAG::tram2_19__s213::T1057,gteqwen_llama,gteqwen_phi35,v6.0
gteqwen_mistral::TRAM2::RAG::tram2_19__s213::T1057,gteqwen_phi35::TRAM2::RAG::tram2_19__s213::T1057,gteqwen_mistral,gteqwen_phi35,v6.0
e5_llama::TRAM2::RAG::tram2_19__s215::T1012,e5_mistral::TRAM2::RAG::tram2_19__s215::T1012,e5_llama,e5_mistral,v4.0
e5_llama::TRAM2::RAG::tram2_19__s215::T1012,e5_phi35::TRAM2::RAG::tram2_19__s215::T1012,e5_llama,e5_phi35,v5.0
e5_llama::TRAM2::RAG::tram2_19__s215::T1012,gteqwen_llama::TRAM2::RAG::tram2_19__s215::T1012,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG::tram2_19__s215::T1012,gteqwen_mistral::TRAM2::RAG::tram2_19__s215::T1012,e5_llama,gteqwen_mistral,v4.0
e5_llama::TRAM2::RAG::tram2_19__s215::T1012,gteqwen_phi35::TRAM2::RAG::tram2_19__s215::T1012,e5_llama,gteqwen_phi35,v6.0
e5_mistral::TRAM2::RAG::tram2_19__s215::T1012,e5_phi35::TRAM2::RAG::tram2_19__s215::T1012,e5_mistral,e5_phi35,v5.0
e5_mistral::TRAM2::RAG::tram2_19__s215::T1012,gteqwen_llama::TRAM2::RAG::tram2_19__s215::T1012,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG::tram2_19__s215::T1012,gteqwen_mistral::TRAM2::RAG::tram2_19__s215::T1012,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_19__s215::T1012,gteqwen_phi35::TRAM2::RAG::tram2_19__s215::T1012,e5_mistral,gteqwen_phi35,v6.0
e5_phi35::TRAM2::RAG::tram2_19__s215::T1012,gteqwen_llama::TRAM2::RAG::tram2_19__s215::T1012,e5_phi35,gteqwen_llama,v5.0
e5_phi35::TRAM2::RAG::tram2_19__s215::T1012,gteqwen_mistral::TRAM2::RAG::tram2_19__s215::T1012,e5_phi35,gteqwen_mistral,v5.0
e5_phi35::TRAM2::RAG::tram2_19__s215::T1012,gteqwen_phi35::TRAM2::RAG::tram2_19__s215::T1012,e5_phi35,gteqwen_phi35,v6.0
gteqwen_llama::TRAM2::RAG::tram2_19__s215::T1012,gteqwen_mistral::TRAM2::RAG::tram2_19__s215::T1012,gteqwen_llama,gteqwen_mistral,v3.0
gteqwen_llama::TRAM2::RAG::tram2_19__s215::T1012,gteqwen_phi35::TRAM2::RAG::tram2_19__s215::T1012,gteqwen_llama,gteqwen_phi35,v6.0
gteqwen_mistral::TRAM2::RAG::tram2_19__s215::T1012,gteqwen_phi35::TRAM2::RAG::tram2_19__s215::T1012,gteqwen_mistral,gteqwen_phi35,v6.0
e5_llama::TRAM2::RAG::tram2_19__s215::T1112,gteqwen_llama::TRAM2::RAG::tram2_19__s215::T1112,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG::tram2_19__s217::T1518.001,e5_mistral::TRAM2::RAG::tram2_19__s217::T1518.001,e5_llama,e5_mistral,v4.0
e5_llama::TRAM2::RAG::tram2_19__s217::T1518.001,e5_phi35::TRAM2::RAG::tram2_19__s217::T1518.001,e5_llama,e5_phi35,v5.0
e5_llama::TRAM2::RAG::tram2_19__s217::T1518.001,gteqwen_llama::TRAM2::RAG::tram2_19__s217::T1518.001,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG::tram2_19__s217::T1518.001,gteqwen_mistral::TRAM2::RAG::tram2_19__s217::T1518.001,e5_llama,gteqwen_mistral,v4.0
e5_mistral::TRAM2::RAG::tram2_19__s217::T1518.001,e5_phi35::TRAM2::RAG::tram2_19__s217::T1518.001,e5_mistral,e5_phi35,v5.0
e5_mistral::TRAM2::RAG::tram2_19__s217::T1518.001,gteqwen_llama::TRAM2::RAG::tram2_19__s217::T1518.001,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG::tram2_19__s217::T1518.001,gteqwen_mistral::TRAM2::RAG::tram2_19__s217::T1518.001,e5_mistral,gteqwen_mistral,v3.0
e5_phi35::TRAM2::RAG::tram2_19__s217::T1518.001,gteqwen_llama::TRAM2::RAG::tram2_19__s217::T1518.001,e5_phi35,gteqwen_llama,v5.0
e5_phi35::TRAM2::RAG::tram2_19__s217::T1518.001,gteqwen_mistral::TRAM2::RAG::tram2_19__s217::T1518.001,e5_phi35,gteqwen_mistral,v5.0
gteqwen_llama::TRAM2::RAG::tram2_19__s217::T1518.001,gteqwen_mistral::TRAM2::RAG::tram2_19__s217::T1518.001,gteqwen_llama,gteqwen_mistral,v3.0
e5_llama::TRAM2::RAG::tram2_19__s218::T1518.001,e5_mistral::TRAM2::RAG::tram2_19__s218::T1518.001,e5_llama,e5_mistral,v4.0
e5_llama::TRAM2::RAG::tram2_19__s218::T1518.001,gteqwen_llama::TRAM2::RAG::tram2_19__s218::T1518.001,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG::tram2_19__s218::T1518.001,gteqwen_mistral::TRAM2::RAG::tram2_19__s218::T1518.001,e5_llama,gteqwen_mistral,v4.0
e5_llama::TRAM2::RAG::tram2_19__s218::T1518.001,gteqwen_phi35::TRAM2::RAG::tram2_19__s218::T1518.001,e5_llama,gteqwen_phi35,v6.0
e5_mistral::TRAM2::RAG::tram2_19__s218::T1518.001,gteqwen_llama::TRAM2::RAG::tram2_19__s218::T1518.001,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG::tram2_19__s218::T1518.001,gteqwen_mistral::TRAM2::RAG::tram2_19__s218::T1518.001,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_19__s218::T1518.001,gteqwen_phi35::TRAM2::RAG::tram2_19__s218::T1518.001,e5_mistral,gteqwen_phi35,v6.0
gteqwen_llama::TRAM2::RAG::tram2_19__s218::T1518.001,gteqwen_mistral::TRAM2::RAG::tram2_19__s218::T1518.001,gteqwen_llama,gteqwen_mistral,v3.0
gteqwen_llama::TRAM2::RAG::tram2_19__s218::T1518.001,gteqwen_phi35::TRAM2::RAG::tram2_19__s218::T1518.001,gteqwen_llama,gteqwen_phi35,v6.0
gteqwen_mistral::TRAM2::RAG::tram2_19__s218::T1518.001,gteqwen_phi35::TRAM2::RAG::tram2_19__s218::T1518.001,gteqwen_mistral,gteqwen_phi35,v6.0
e5_llama::TRAM2::RAG::tram2_19__s219::T1082,e5_mistral::TRAM2::RAG::tram2_19__s219::T1082,e5_llama,e5_mistral,v4.0
e5_llama::TRAM2::RAG::tram2_19__s219::T1082,e5_phi35::TRAM2::RAG::tram2_19__s219::T1082,e5_llama,e5_phi35,v5.0
e5_llama::TRAM2::RAG::tram2_19__s219::T1082,gteqwen_llama::TRAM2::RAG::tram2_19__s219::T1082,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG::tram2_19__s219::T1082,gteqwen_mistral::TRAM2::RAG::tram2_19__s219::T1082,e5_llama,gteqwen_mistral,v4.0
e5_llama::TRAM2::RAG::tram2_19__s219::T1082,gteqwen_phi35::TRAM2::RAG::tram2_19__s219::T1082,e5_llama,gteqwen_phi35,v6.0
e5_mistral::TRAM2::RAG::tram2_19__s219::T1082,e5_phi35::TRAM2::RAG::tram2_19__s219::T1082,e5_mistral,e5_phi35,v5.0
e5_mistral::TRAM2::RAG::tram2_19__s219::T1082,gteqwen_llama::TRAM2::RAG::tram2_19__s219::T1082,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG::tram2_19__s219::T1082,gteqwen_mistral::TRAM2::RAG::tram2_19__s219::T1082,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_19__s219::T1082,gteqwen_phi35::TRAM2::RAG::tram2_19__s219::T1082,e5_mistral,gteqwen_phi35,v6.0
e5_phi35::TRAM2::RAG::tram2_19__s219::T1082,gteqwen_llama::TRAM2::RAG::tram2_19__s219::T1082,e5_phi35,gteqwen_llama,v5.0
e5_phi35::TRAM2::RAG::tram2_19__s219::T1082,gteqwen_mistral::TRAM2::RAG::tram2_19__s219::T1082,e5_phi35,gteqwen_mistral,v5.0
e5_phi35::TRAM2::RAG::tram2_19__s219::T1082,gteqwen_phi35::TRAM2::RAG::tram2_19__s219::T1082,e5_phi35,gteqwen_phi35,v6.0
gteqwen_llama::TRAM2::RAG::tram2_19__s219::T1082,gteqwen_mistral::TRAM2::RAG::tram2_19__s219::T1082,gteqwen_llama,gteqwen_mistral,v3.0
gteqwen_llama::TRAM2::RAG::tram2_19__s219::T1082,gteqwen_phi35::TRAM2::RAG::tram2_19__s219::T1082,gteqwen_llama,gteqwen_phi35,v6.0
gteqwen_mistral::TRAM2::RAG::tram2_19__s219::T1082,gteqwen_phi35::TRAM2::RAG::tram2_19__s219::T1082,gteqwen_mistral,gteqwen_phi35,v6.0
e5_llama::TRAM2::RAG::tram2_19__s220::T1082,e5_mistral::TRAM2::RAG::tram2_19__s220::T1082,e5_llama,e5_mistral,v4.0
e5_llama::TRAM2::RAG::tram2_19__s220::T1082,gteqwen_mistral::TRAM2::RAG::tram2_19__s220::T1082,e5_llama,gteqwen_mistral,v4.0
e5_mistral::TRAM2::RAG::tram2_19__s220::T1082,gteqwen_mistral::TRAM2::RAG::tram2_19__s220::T1082,e5_mistral,gteqwen_mistral,v3.0
e5_llama::TRAM2::RAG::tram2_19__s221::T1016,gteqwen_llama::TRAM2::RAG::tram2_19__s221::T1016,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG::tram2_19__s222::T1033,e5_mistral::TRAM2::RAG::tram2_19__s222::T1033,e5_llama,e5_mistral,v4.0
e5_llama::TRAM2::RAG::tram2_19__s222::T1033,gteqwen_llama::TRAM2::RAG::tram2_19__s222::T1033,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG::tram2_19__s222::T1033,gteqwen_mistral::TRAM2::RAG::tram2_19__s222::T1033,e5_llama,gteqwen_mistral,v4.0
e5_llama::TRAM2::RAG::tram2_19__s222::T1033,gteqwen_phi35::TRAM2::RAG::tram2_19__s222::T1033,e5_llama,gteqwen_phi35,v6.0
e5_mistral::TRAM2::RAG::tram2_19__s222::T1033,gteqwen_llama::TRAM2::RAG::tram2_19__s222::T1033,e5_mistral,gteqwen_llama,v2.0
e5_mistral::TRAM2::RAG::tram2_19__s222::T1033,gteqwen_mistral::TRAM2::RAG::tram2_19__s222::T1033,e5_mistral,gteqwen_mistral,v3.0
e5_mistral::TRAM2::RAG::tram2_19__s222::T1033,gteqwen_phi35::TRAM2::RAG::tram2_19__s222::T1033,e5_mistral,gteqwen_phi35,v6.0
gteqwen_llama::TRAM2::RAG::tram2_19__s222::T1033,gteqwen_mistral::TRAM2::RAG::tram2_19__s222::T1033,gteqwen_llama,gteqwen_mistral,v3.0
gteqwen_llama::TRAM2::RAG::tram2_19__s222::T1033,gteqwen_phi35::TRAM2::RAG::tram2_19__s222::T1033,gteqwen_llama,gteqwen_phi35,v6.0
gteqwen_mistral::TRAM2::RAG::tram2_19__s222::T1033,gteqwen_phi35::TRAM2::RAG::tram2_19__s222::T1033,gteqwen_mistral,gteqwen_phi35,v6.0
e5_llama::TRAM2::RAG::tram2_19__s223::T1016,gteqwen_llama::TRAM2::RAG::tram2_19__s223::T1016,e5_llama,gteqwen_llama,v4.0
e5_llama::TRAM2::RAG::tram2_19__s223::T1033,e5_mistral::TRAM2::RAG::tram2_19__s223::T1033,e5_llama,e5_mistral,v4.0
e5_llama::TRAM2::RAG::tram2_19__s223::T1033,e5_phi35::TRAM2::RAG::tram2_19__s223::T1033,e5_llama,e5_phi35,v5.0
e5_llama::TRAM2::RAG::tram2_19__s223::T1033,gteqwen_llama::TRAM2::RAG::tram2_19__s223::T1033,e5_llama,gteqwen_llama,v4.0
