dataset,doc_id,sent_idx,sentence,sentence_id,first_seen_version
TRAM2,tram2_8,130,In the two addresses uncovered by tracing the transactions a total of 641 bitcoin is held on 27 July 2020.,tram2_8__s130,v1.0
TRAM2,tram2_8,131,Which at the current market value of bitcoin is worth well over 7 million USD. ,tram2_8__s131,v1.0
TRAM2,tram2_8,132,Amounts Extorted Working under the hypothesis that all the incoming transactions are ransomware payments; we can make the following observations: We found 23 transactions where the ransom payments were not split up and the beneficiaries are the two bitcoin addresses found by following the transactions mentioned in the underground forum post.,tram2_8__s132,v1.0
TRAM2,tram2_8,133,The total amount of bitcoin extorted this way between 1 March 2020 and 27 July 2020 is 677 BTC.,tram2_8__s133,v1.0
TRAM2,tram2_8,134,"Additionally, the amount received from remaining transactions following the Ransomware-as-a-Service scheme by these addresses between 1 March 2020 and 27 July 2020 is 188 BTC. ",tram2_8__s134,v1.0
TRAM2,tram2_8,135,"In the transactions that are split, the largest amount (usually 80% to 90% of the total transaction value) is presumably transferred to the affiliate that caused the infection.",tram2_8__s135,v1.0
TRAM2,tram2_8,136,"When we summed up these largest portions, we saw a total of 1723 BTC being transferred to affiliates. ",tram2_8__s136,v1.0
TRAM2,tram2_8,137,The total amount of extorted bitcoin that has been uncovered by tracing transactions to these NetWalker related addresses is 2795 BTC between 1 March 2020 and 27 July 2020.,tram2_8__s137,v1.0
TRAM2,tram2_8,138,"By using historic bitcoin to USD exchange rates, we estimate a total of 25 million USD was extorted with these NetWalker related transactions. ",tram2_8__s138,v1.0
TRAM2,tram2_8,139,"Even though we do not have complete visibility into the BTC flow before NetWalker started ramping up, one thing is certain, this quarter alone it has been highly successful at extorting organisations for large amounts of money.",tram2_8__s139,v1.0
TRAM2,tram2_8,140,All this at a time when many sectors are struggling because people are sheltering in place and governments are trying to keep businesses from going bankrupt.,tram2_8__s140,v1.0
TRAM2,tram2_8,141,NetWalker is making millions off the backs of legitimate companies. ,tram2_8__s141,v1.0
TRAM2,tram2_8,142,Figure 25.,tram2_8__s142,v1.0
TRAM2,tram2_8,143,"Overview of uncovered bitcoin transactions, highlighting the two identified actor addresses. ",tram2_8__s143,v1.0
TRAM2,tram2_8,144,"Observed Changes While talking about the impact of NetWalker with our partners, we learned that the change in modus operandi not only affected the way the actors communicate with their victims.",tram2_8__s144,v1.0
TRAM2,tram2_8,145,"When there was a change from email communication to a dedicated Tor hidden service, the actors also moved away from using legacy bitcoin addresses to SegWit addresses.",tram2_8__s145,v1.0
TRAM2,tram2_8,146,The benefits of using the newer SegWit addresses include faster transaction time and lower transaction cost.,tram2_8__s146,v1.0
TRAM2,tram2_8,147,The NetWalker advertisement on the underground forum mentions instant and fully automatic payments around the time of this observed change.,tram2_8__s147,v1.0
TRAM2,tram2_8,148,This makes us believe the ransomware actors were professionalizing their operation just before expanding to the Ransomware-as-a-Service model. ,tram2_8__s148,v1.0
TRAM2,tram2_8,149,"Comparison with Previous Ransomware Given the sudden appearance of NetWalker ransomware and the associated threat actor, it suggests that some prior knowledge on ransomware development or underground presence had to be in place.",tram2_8__s149,v1.0
TRAM2,tram2_8,150,"Armed with this hypothesis, we searched for possible links to underground actors and other ransomware strains that might fit the bill.",tram2_8__s150,v1.0
TRAM2,tram2_8,151,We came across one threat actor offering ransomware that caught our attention.,tram2_8__s151,v1.0
TRAM2,tram2_8,152,"It was the use of the name NetWalker, in combination with a strong ransomware connection, that sparked our interest. ",tram2_8__s152,v1.0
TRAM2,tram2_8,153,"Some years ago, a threat actor using the moniker Eriknetwalker was advertising ransomware on several underground forums.",tram2_8__s153,v1.0
TRAM2,tram2_8,154,"We found posts from 2016 and the latest public activity was around June 2019, several months before NetWalker ransomware made its appearance. ",tram2_8__s154,v1.0
TRAM2,tram2_8,155,Figure 26.,tram2_8__s155,v1.0
TRAM2,tram2_8,156,Eriknetwalker began advertising their ransomware in 2016 (Google-translated from Russian) ,tram2_8__s156,v1.0
TRAM2,tram2_8,157,"Based on our underground research, we linked the moniker Eriknetwalker to the development and/or distribution of Amnesia, Bomber and Scarab ransomware.",tram2_8__s157,v1.0
TRAM2,tram2_8,158,Eriknetwalker stopped advertising ransomware around June 2019.,tram2_8__s158,v1.0
TRAM2,tram2_8,159,"Therefore, we decided to perform a comparative analysis between the different ransomware strains linked to Eriknetwalker and some of the earliest versions of NetWalker we could find. ",tram2_8__s159,v1.0
TRAM2,tram2_8,160,The goal of this comparative analysis was to identify whether there was an overlap between source codes.,tram2_8__s160,v1.0
TRAM2,tram2_8,161,"Such overlap could suggest a stronger link between the current NetWalker version and the other ransomware versions from Eriknetwalker, possibly even explaining the name overlap. ",tram2_8__s161,v1.0
TRAM2,tram2_8,162,"To execute the analysis, we used several tools one of which was the binary visualization tool Veles, which dynamically translates binary information into an abstract visualization that allows us to identify and compare patterns. ",tram2_8__s162,v1.0
TRAM2,tram2_8,163,"The different types of ransomware we began analyzing were the variants of Amnesia, Scarab, and NetWalker. ",tram2_8__s163,v1.0
TRAM2,tram2_8,164,Figure 27.,tram2_8__s164,v1.0
TRAM2,tram2_8,165,Flat visualization of binary data of the different ransomware variants Figure 28.,tram2_8__s165,v1.0
TRAM2,tram2_8,166,3D visualization of binary data of the different ransomware variants Visualizing data in such a manner is a way to use the human brain to quickly identify patterns and be able to draw comparisons between objects.,tram2_8__s166,v1.0
TRAM2,tram2_8,167,"In our case, we see that, based on the binary data visualized in Figures 27 and 28, the ransomware binaries do yield differences that we cannot ignore. ",tram2_8__s167,v1.0
TRAM2,tram2_8,168,Figure 29.,tram2_8__s168,v1.0
TRAM2,tram2_8,169,Comparison of source code results Figure 29 shows the results of a source code similarity analysis led on the different variants of ransomware named in the figure itself.,tram2_8__s169,v1.0
TRAM2,tram2_8,170,"Interesting enough, Scarab and Amnesia show a higher overlap with Buran and Zeppelin than the early NetWalker samples.",tram2_8__s170,v1.0
TRAM2,tram2_8,171,The percentages shown are the amount of code that is similar between two variants. ,tram2_8__s171,v1.0
TRAM2,tram2_8,172,"As illustrated in the overview, the September 2019 NetWalker version has a different codebase from the ErikNetWalker-linked ransomware variants.",tram2_8__s172,v1.0
TRAM2,tram2_8,173,This finding disproves our earlier hypothesis that NetWalker is linked to the older Amnesia variants based on code overlap. ,tram2_8__s173,v1.0
TRAM2,tram2_8,174,"Often, research teams do not publish their results when it disproves their own hypothesis.",tram2_8__s174,v1.0
TRAM2,tram2_8,175,"However, for the sake of transparency, we decided to include our research efforts. ",tram2_8__s175,v1.0
TRAM2,tram2_8,176,YARA Rules We uploaded a YARA rule to detect almost all the samples observed in the wild to date. ,tram2_8__s176,v1.0
TRAM2,tram2_8,177,Indicators of Compromise During our investigation we have observed numerous IoCs linked to NetWalker ransomware.,tram2_8__s177,v1.0
TRAM2,tram2_8,178,"To obtain them please visit our McAfee ATR GitHub site, or get the latest NetWalker IoCs and intelligence on many other threats with McAfee Insights. ",tram2_8__s178,v1.0
TRAM2,tram2_8,179,MITRE ATT&CK Techniques ,tram2_8__s179,v1.0
TRAM2,tram2_8,180,The below techniques were based on our research and complemented with research from industry peers. ,tram2_8__s180,v1.0
TRAM2,tram2_8,181,"Initial Access Exploit Public-Facing Application (T1190) : Exploit Tomcat, Exploit WebLogic Spear phishing Attachment (T1566.001):",tram2_8__s181,v1.0
TRAM2,tram2_8,182,Phishing email Valid Accounts (T1078): RDP compromised Execution PowerShell (T1059.001):,tram2_8__s182,v1.0
TRAM2,tram2_8,183,PowerShell Script Command and Scripting Interpreter:,tram2_8__s183,v1.0
TRAM2,tram2_8,184,Windows Command Shell (003) Service Execution (T1569.002):,tram2_8__s184,v1.0
TRAM2,tram2_8,185,PsExec Native API (T1106): Use Windows API functions to inject DLL Windows Management Instrumentation (T1047) Persistence Registry Run Key (T1547.001):,tram2_8__s185,v1.0
TRAM2,tram2_8,186,"Place a value on RunOnce key Modify Registry key (T1112): Create its own registry key in \SOFTWARE\<uniquename> Privilege Escalation Exploitation for Privilege Escalation (T1068): CVE-2020-0796, CVE-2019-1458, CVE-2017-0213, CVE-2015-1701 Process Injection (T1055.001): Reflective DLL Injection Defense Evasion Disabling Security Tools (T1562.001): ESET AV Remover, Trend Micro’s Security Agent Uninstall Tool, Microsoft Security Client Uninstall Process Injection (T1055.001): Reflective DLL Injection Deobfuscate/Decode Files or Information (T1140) Obfuscated Files or Information (T1027): PowerShell Script uses Base64 and hexadecimal encoding and XOR-encryption Credential Access Credential Dumping (T1003): Mimikatz, Mimidogz, Mimikittenz, Windows Credentials Editor, Pwdump, LaZagne Brute Force (T1110.001): NLBrute Discovery Network Service Scanning (T1046): SoftPerfect Network Scanner Security Software Discovery (T1518.001) ",tram2_8__s186,v1.0
TRAM2,tram2_8,187,"System Information Discovery (T1082) Lateral Movement Third-Party Software (T1072): TeamViewer, Anydesk Service Execution (T 1569.002): PsExec Lateral Tool Transfer (T1570) Collection Data from information repositories (T1213) Data from local system (T1005) Data from network shared drive (T1039) Command and Control Ingress Tool Transfer (T1105) ",tram2_8__s187,v1.0
TRAM2,tram2_8,188,"Impact Data Encrypted (T1486): NetWalker Ransomware Inhibit System Recovery (T1490): Shadow Copies Deleted Service Stop (T1489) Conclusion Ransomware has evolved into a lucrative business for threat actors, from underground forums selling ransomware, to offering services such as support portals to guide victims through acquiring crypto currency for payment, to the negotiation of the ransom.",tram2_8__s188,v1.0
TRAM2,tram2_8,189,McAfee’s Advanced Threat Research team has analysed the NetWalker ransomware and have been following its evolution from the initial sighting of the Mailto ransomware to its redevelopment into the NetWalker ransomware.,tram2_8__s189,v1.0
TRAM2,tram2_8,190,"The recent shift to a business-centric model of Ransomware-as-a-Service is a clear sign that it is stepping up, so it seems that the NetWalker group is following in the footsteps of REvil and other successful RaaS groups.",tram2_8__s190,v1.0
TRAM2,tram2_8,191,"The ransomware developers have proven the ability to refocus and capitalize on current world events and develop lures to help ensure the effectiveness of the ransomware, which has allowed them to become selective of their affiliates by limiting access to the ransomware to only those with vetted access to large organizations.",tram2_8__s191,v1.0
TRAM2,tram2_8,192,"As development of the ransomware continues, we have witnessed recent shifts in activity that closely follow in the footsteps of other ransomware developments, including threatening victims with the release of confidential information if the ransom is not met. ",tram2_8__s192,v1.0
TRAM2,tram2_8,193,McAfee ATR is actively monitoring ransomware threats and will continue to update McAfee MVISION Insights and its social networking channels with new and current information.,tram2_8__s193,v1.0
TRAM2,tram2_8,194,MVISION Insights is the only proactive endpoint security solution that simultaneously prioritizes and predicts threats that matter to our customers while offering prescriptive guidance on what to do in their local environment.,tram2_8__s194,v1.0
TRAM2,tram2_8,195,Want to stay ahead of the adversaries?,tram2_8__s195,v1.0
TRAM2,tram2_8,196,Check out McAfee MVISION Insights for more information.,tram2_8__s196,v1.0
TRAM2,tram2_8,197,"If you want to experience some of the MVISION Insights capabilities, go the Preview of MVISION Insights where you can select the top threat information that is available. ",tram2_8__s197,v1.0
TRAM2,tram2_8,198,"Authored by: Thibault Seret, Valentine Mairet, Jeffrey Sman, Alfred Alvarado, Tim Hux, Alexandre Mundo, John Fokker, Marc Rivero Lopez and Thomas Roccia. ",tram2_8__s198,v1.0
TRAM2,tram2_8,199,The post Take a “NetWalk” on the Wild Side appeared first on McAfee Blog. ,tram2_8__s199,v1.0
